id,app_data,snr,rssi,duty_cycle_remaining,is_primary,receive_time,seq,frequency,spf,power,airtime,coderate,bandwidth,msg_group_number,message_type_id,ap_id,node_id
8644,MTQ3LDEwMA==,10.75,-95.1,24795,t,2020-05-04 04:03:14.1,12,866900000,12,15,1032,4/5,125000,24,2,111112,GocA
8645,MTEyLDEwMA==,7.94,-109,35874,t,2020-05-04 04:03:17.754,87,866100000,7,7,46,4/5,125000,86,1,111113,IPGt
8646,OTcsMTAw,8.5,-44.6,35868,t,2020-05-04 04:03:22.743,87,866100000,7,7,40,4/5,125000,86,1,111113,abd8
8647,NTMsMTAw,10.88,-94.9,31233,t,2020-05-04 04:03:24.178,5,866900000,12,15,901,4/5,125000,24,2,111112,hY0x
8648,OTIsMTAw,7.34,-51.9,35874,t,2020-05-04 04:03:27.77,87,866100000,7,7,40,4/5,125000,86,1,111113,w0sE
8649,MTM4LDEwMA==,11.63,-60.8,35776,t,2020-05-04 04:03:32.763,87,866100000,8,5,82,4/5,125000,86,1,111113,4jgr
8650,MTA2LDEwMA==,11.51,-58,35862,t,2020-05-04 04:03:37.769,87,866100000,7,6,46,4/5,125000,86,1,111113,4hbZ
8651,NTIsMTAw,10.24,-80.7,33739,t,2020-05-04 04:03:39.334,8,866900000,12,15,901,4/5,125000,31,2,111112,GkmL
8652,MTAyLDEwMA==,10.03,-37.7,34876,t,2020-05-04 04:03:42.756,87,866100000,7,6,46,4/5,125000,86,1,111113,Q22J
8653,MTQ3LDEwMA==,9.12,-107.9,32265,t,2020-05-04 04:03:44.416,4,866900000,12,15,1032,4/5,125000,28,2,111112,jdUV
8654,NzcsMTAw,6.77,-83,35874,t,2020-05-04 04:03:47.76,87,866100000,7,6,40,4/5,125000,86,1,111113,heuj
8655,NTQsMTAw,10.99,-74.7,35017,t,2020-05-04 04:03:49.495,2,866900000,12,15,901,4/5,125000,27,2,111112,Ax6e
8656,MTI3LDEwMA==,7.74,-41.3,35868,t,2020-05-04 04:03:52.764,87,866100000,7,6,46,4/5,125000,86,1,111113,3bxT
8657,MTIzLDEwMA==,8.22,-92.8,35754,t,2020-05-04 04:03:57.768,87,866100000,8,5,82,4/5,125000,86,1,111113,Oqpb
8658,MTQ5LDEwMA==,11.58,-100.7,33601,t,2020-05-04 04:03:59.589,4,866900000,12,15,1032,4/5,125000,34,2,111112,urCI
8659,MTQ3LDEwMA==,7.75,-49.1,34815,t,2020-05-04 04:04:02.271,87,866900000,12,15,1032,4/5,125000,86,2,111113,infk
8660,MTE4LDEwMA==,9.06,-79,34946,t,2020-05-04 04:04:07.845,87,866100000,8,5,82,4/5,125000,86,1,111113,Tfxu
8661,NzYsMTAw,6.71,-77.9,35776,t,2020-05-04 04:04:12.85,87,866100000,8,5,71,4/5,125000,86,1,111113,bT1g
8662,MTA0LDEwMA==,11.38,-73.1,35776,t,2020-05-04 04:04:17.861,87,866100000,8,5,82,4/5,125000,86,1,111113,jRrl
8663,MTQ5LDEwMA==,10.84,-66.2,30252,t,2020-05-04 04:04:24.715,9,866900000,12,15,1032,4/5,125000,31,2,111112,EAjO
8664,MTQ5LDEwMA==,7.46,-86.7,28399,t,2020-05-04 04:04:34.802,32,866900000,12,15,1032,4/5,125000,2,2,111112,3vs5
8665,NTEsMTAw,9.27,-89.1,31703,t,2020-05-04 04:04:49.889,12,866900000,12,15,901,4/5,125000,21,2,111112,lJqk
8666,NTMsMTAw,10.88,-94.9,31233,t,2020-05-04 04:05:04.981,5,866900000,12,15,901,4/5,125000,25,2,111112,hY0x
8667,NTAsMTAw,11.26,-65.8,34112,t,2020-05-04 04:05:06.655,88,866900000,12,15,901,4/5,125000,87,2,111113,gsAZ
8668,MTM3LDEwMA==,9.97,-47.1,35828,t,2020-05-04 04:05:18.24,88,866100000,7,6,46,4/5,125000,87,1,111113,fRCZ
8669,NTEsMTAw,10.15,-105.1,34118,t,2020-05-04 04:05:22.738,88,866900000,12,15,901,4/5,125000,87,2,111113,OnKb
8670,NTAsMTAw,7.78,-62,34973,t,2020-05-04 04:05:27.813,88,866900000,12,15,901,4/5,125000,87,2,111113,ZBvV
8671,NTIsMTAw,10.24,-80.7,33739,t,2020-05-04 04:05:30.145,8,866900000,12,15,901,4/5,125000,32,2,111112,GkmL
8672,OTYsMTAw,10.1,-62.2,35834,t,2020-05-04 04:05:33.39,88,866100000,7,6,40,4/5,125000,87,1,111113,BNK9
8673,NTEsMTAw,11.7,-89.1,34715,t,2020-05-04 04:05:35.24,10,866900000,12,15,901,4/5,125000,25,2,111112,b70u
8674,MTQ5LDEwMA==,6.59,-98.3,34842,t,2020-05-04 04:05:37.901,88,866900000,12,15,1032,4/5,125000,87,2,111113,CCEA
8675,NTQsMTAw,7.71,-54.8,34677,t,2020-05-04 04:05:40.321,4,866900000,12,15,901,4/5,125000,31,2,111112,jSMt
8676,MTMxLDEwMA==,9.92,-78.9,35828,t,2020-05-04 04:05:43.474,88,866100000,7,6,46,4/5,125000,86,1,111113,zQhj
8677,NTQsMTAw,10.99,-74.7,35017,t,2020-05-04 04:05:45.442,2,866900000,12,15,901,4/5,125000,28,2,111112,Ax6e
8678,MTIzLDEwMA==,11.12,-86.3,35822,t,2020-05-04 04:05:48.478,88,866100000,7,6,46,4/5,125000,87,1,111113,3h2U
8679,MTI3LDEwMA==,9.25,-106.7,35822,t,2020-05-04 04:05:53.487,88,866100000,7,6,46,4/5,125000,87,1,111113,6k7e
8680,MTQ4LDEwMA==,9.64,-70.9,32800,t,2020-05-04 04:05:55.526,4,866900000,12,15,1032,4/5,125000,30,2,111112,usRf
8681,MTI1LDEwMA==,7.78,-64.4,35828,t,2020-05-04 04:05:58.491,88,866100000,7,6,46,4/5,125000,87,1,111113,K44z
8682,MTQ0LDEwMA==,11.06,-109.6,35828,t,2020-05-04 04:06:03.506,88,866100000,7,6,46,4/5,125000,87,1,111113,Tl0z
8683,ODEsMTAw,7,-109.5,35834,t,2020-05-04 04:06:08.498,88,866100000,7,6,40,4/5,125000,87,1,111113,Imqb
8684,MTQ5LDEwMA==,11.61,-59.6,34735,t,2020-05-04 04:06:10.635,14,866900000,12,15,1032,4/5,125000,51,2,111112,euVS
8685,MTQxLDEwMA==,9.17,-102.7,35822,t,2020-05-04 04:06:13.52,88,866100000,7,6,46,4/5,125000,87,1,111113,WAI2
8686,NTMsMTAw,10.88,-94.9,31233,t,2020-05-04 04:06:15.718,5,866900000,12,15,901,4/5,125000,26,2,111112,hY0x
8687,OTYsMTAw,6.69,-71.2,35834,t,2020-05-04 04:06:18.507,88,866100000,7,6,40,4/5,125000,87,1,111113,yiWx
8688,MTAzLDEwMA==,10.06,-47.4,35816,t,2020-05-04 04:06:23.513,88,866100000,7,6,46,4/5,125000,87,1,111113,miRo
8689,MTQ3LDEwMA==,11.6,-109.3,31706,t,2020-05-04 04:06:25.791,7,866900000,12,15,1032,4/5,125000,34,2,111112,8tai
8690,ODgsMTAw,10.73,-97,35834,t,2020-05-04 04:06:28.516,88,866100000,7,6,40,4/5,125000,87,1,111113,XHtC
8691,MTI4LDEwMA==,9.56,-89.5,35828,t,2020-05-04 04:06:33.515,88,866100000,7,6,46,4/5,125000,87,1,111113,v216
8692,NTIsMTAw,11.45,-98.1,33577,t,2020-05-04 04:06:35.876,12,866900000,12,15,901,4/5,125000,22,2,111112,iZQV
8693,NjcsMTAw,7.76,-45.2,34973,t,2020-05-04 04:06:38.521,88,866100000,7,6,40,4/5,125000,87,1,111113,O0pt
8694,MTQ5LDEwMA==,8.38,-92.5,33337,t,2020-05-04 04:06:40.944,4,866900000,12,15,1032,4/5,125000,36,2,111112,Efv5
8695,MTQ1LDEwMA==,6.71,-92.4,35828,t,2020-05-04 04:06:44.095,88,866100000,7,6,46,4/5,125000,87,1,111113,Q5P4
8696,NjAsMTAw,8.66,-37.2,35834,t,2020-05-04 04:06:49.104,88,866100000,7,6,40,4/5,125000,87,1,111113,Kp3P
8697,NzUsMTAw,9.74,-100.1,35840,t,2020-05-04 04:06:54.115,88,866100000,7,6,40,4/5,125000,87,1,111113,HNvh
8698,NjcsMTAw,9.8,-92.9,34733,t,2020-05-04 04:06:59.106,88,866100000,8,5,71,4/5,125000,87,1,111113,mNRb
8699,MTQ3LDEwMA==,11.6,-109.3,31706,t,2020-05-04 04:07:01.031,7,866900000,12,15,1032,4/5,125000,35,2,111112,8tai
8700,MTQ3LDEwMA==,10.98,-48.1,34722,t,2020-05-04 04:07:03.613,88,866900000,12,15,1032,4/5,125000,87,2,111113,FPci
8701,MTEyLDEwMA==,10.38,-62.2,35683,t,2020-05-04 04:07:09.183,88,866100000,8,5,82,4/5,125000,87,1,111113,Nvls
8702,MTAxLDEwMA==,10.5,-83,34875,t,2020-05-04 04:07:14.187,88,866100000,8,5,82,4/5,125000,87,1,111113,CzAr
8703,NTYsMTAw,10.95,-60.2,35694,t,2020-05-04 04:07:19.192,88,866100000,8,5,71,4/5,125000,87,1,111113,RRLB
8704,MTA1LDEwMA==,6.8,-65.6,35705,t,2020-05-04 04:07:24.196,88,866100000,8,5,82,4/5,125000,87,1,111113,tAoV
8705,OTMsMTAw,11.63,-76.7,35828,t,2020-05-04 04:07:29.201,88,866100000,7,5,40,4/5,125000,87,1,111113,dzoZ
8706,NTQsMTAw,9.71,-43.3,34967,t,2020-05-04 04:07:33.723,88,866900000,12,15,901,4/5,125000,87,2,111113,2w4v
8707,NTUsMTAw,9.3,-67,34967,t,2020-05-04 04:07:38.796,88,866900000,12,15,901,4/5,125000,87,2,111113,h1QN
8708,NTQsMTAw,7.62,-48.7,34498,t,2020-05-04 04:07:41.165,9,866900000,12,15,901,4/5,125000,29,2,111112,VX5C
8709,OTksMTAw,11.7,-88,34836,t,2020-05-04 04:07:44.367,88,866100000,7,14,40,4/5,125000,87,1,111113,hMgq
8710,ODksMTAw,9.66,-56.6,33987,t,2020-05-04 04:07:49.371,88,866100000,7,14,40,4/5,125000,87,1,111113,x52i
8711,MTMwLDEwMA==,7.99,-87.1,35834,t,2020-05-04 04:07:54.377,88,866100000,7,14,46,4/5,125000,87,1,111113,3QoZ
8712,NzUsMTAw,9.82,-95.5,35834,t,2020-05-04 04:07:59.379,88,866100000,7,14,40,4/5,125000,87,1,111113,lNfY
8713,NTQsMTAw,10.56,-70.4,34696,t,2020-05-04 04:08:01.256,4,866900000,12,15,901,4/5,125000,27,2,111112,HEqG
8714,MTQ3LDEwMA==,11.16,-79.1,33850,t,2020-05-04 04:08:03.883,88,866900000,12,15,1032,4/5,125000,87,2,111113,X52I
8715,NTcsMTAw,9.11,-41.3,34973,t,2020-05-04 04:08:09.457,88,866100000,7,6,40,4/5,125000,87,1,111113,tMrs
8716,MTQ3LDEwMA==,9.19,-47.6,33914,t,2020-05-04 04:08:11.357,4,866900000,12,15,1032,4/5,125000,36,2,111112,Bgfb
8717,MTE0LDEwMA==,10.44,-103.9,35828,t,2020-05-04 04:08:17.842,88,866100000,7,7,46,4/5,125000,87,1,111113,IPGt
8718,MTQ2LDEwMA==,10.78,-107.7,34968,t,2020-05-04 04:08:21.584,1,866900000,12,15,1032,4/5,125000,24,2,111112,rUmN
8719,MTM3LDEwMA==,11.06,-60,35822,t,2020-05-04 04:08:23.556,88,866100000,7,7,46,4/5,125000,87,1,111113,abd8
8720,MTQ0LDEwMA==,8.52,-105.6,35828,t,2020-05-04 04:08:28.028,88,866100000,7,7,46,4/5,125000,87,1,111113,w0sE
8721,MTQ4LDEwMA==,9.64,-70.9,32800,t,2020-05-04 04:08:31.831,4,866900000,12,15,1032,4/5,125000,31,2,111112,usRf
8722,MTA4LDEwMA==,8.52,-95.8,35694,t,2020-05-04 04:08:33.754,88,866100000,8,5,82,4/5,125000,87,1,111113,4jgr
8723,NTMsMTAw,9.71,-58.8,34604,t,2020-05-04 04:08:37.559,2,866900000,12,15,901,4/5,125000,30,2,111112,uj4A
8724,ODYsMTAw,9.15,-55.6,35822,t,2020-05-04 04:08:37.895,88,866100000,7,6,40,4/5,125000,87,1,111113,4hbZ
8725,NTAsMTAw,10.31,-92.7,34973,t,2020-05-04 04:08:42.383,88,866900000,12,15,901,4/5,125000,87,2,111113,heuj
8726,NjIsMTAw,6.84,-100.3,34836,t,2020-05-04 04:08:47.969,88,866100000,7,6,40,4/5,125000,87,1,111113,Q22J
8727,MTQ4LDEwMA==,9.64,-70.9,32800,t,2020-05-04 04:08:52.691,4,866900000,12,15,1032,4/5,125000,32,2,111112,usRf
8728,MTQwLDEwMA==,9.05,-42.1,35822,t,2020-05-04 04:08:52.974,88,866100000,7,6,46,4/5,125000,87,1,111113,3bxT
8729,NTEsMTAw,11.45,-103.5,35099,t,2020-05-04 04:08:57.767,1,866900000,12,15,901,4/5,125000,28,2,111112,SBvL
8730,MTIzLDEwMA==,10.78,-61.7,35672,t,2020-05-04 04:08:57.967,88,866100000,8,5,82,4/5,125000,87,1,111113,Oqpb
8731,NTEsMTAw,6.73,-79.3,34334,t,2020-05-04 04:09:02.848,4,866900000,12,15,901,4/5,125000,31,2,111112,3M7Q
8732,MTAyLDEwMA==,6.85,-60.8,34733,t,2020-05-04 04:09:02.969,88,866100000,8,5,82,4/5,125000,87,1,111113,infk
8733,MTQwLDEwMA==,9.57,-106.9,34864,t,2020-05-04 04:09:07.974,88,866100000,8,5,82,4/5,125000,87,1,111113,Tfxu
8734,NTIsMTAw,7.85,-88.3,34875,t,2020-05-04 04:09:12.475,88,866900000,12,15,901,4/5,125000,87,2,111113,bT1g
8735,NTAsMTAw,11.61,-61.8,34255,t,2020-05-04 04:09:12.929,7,866900000,12,15,901,4/5,125000,26,2,111112,CAAi
8736,MTQ4LDEwMA==,8.26,-85,34744,t,2020-05-04 04:09:17.547,88,866900000,12,15,1032,4/5,125000,87,2,111113,jRrl
8737,NTEsMTAw,8.75,-81.2,35099,t,2020-05-04 04:09:28.019,13,866900000,12,15,901,4/5,125000,43,2,111112,3mFZ
8738,NTUsMTAw,8.45,-105.7,33750,t,2020-05-04 04:09:33.103,8,866900000,12,15,901,4/5,125000,35,2,111112,ImUx
8739,NTQsMTAw,8.25,-81.6,32478,t,2020-05-04 04:09:53.204,6,866900000,12,15,901,4/5,125000,29,2,111112,AvIk
8740,MTUwLDEwMA==,8.69,-46.3,33296,t,2020-05-04 04:09:58.409,7,866900000,12,15,1032,4/5,125000,35,2,111112,91UD
8741,MTI4LDEwMA==,7.52,-98.4,34066,t,2020-05-04 04:10:07.252,89,866100000,7,13,46,4/5,125000,88,1,111113,gsAZ
8742,NTUsMTAw,8.45,-105.7,33750,t,2020-05-04 04:10:08.506,8,866900000,12,15,901,4/5,125000,36,2,111112,ImUx
8743,NTIsMTAw,9.81,-112,32478,t,2020-05-04 04:10:13.59,6,866900000,12,15,901,4/5,125000,23,2,111112,GSkH
8744,MTQzLDEwMA==,9.4,-91.9,35782,t,2020-05-04 04:10:18.358,89,866100000,7,6,46,4/5,125000,88,1,111113,fRCZ
8745,ODQsMTAw,10,-108.5,34078,t,2020-05-04 04:10:23.347,89,866100000,7,6,40,4/5,125000,88,1,111113,OnKb
8746,OTYsMTAw,10.77,-91.2,35794,t,2020-05-04 04:10:28.35,89,866100000,7,6,40,4/5,125000,88,1,111113,BNK9
8747,MTA1LDEwMA==,8.57,-112.2,34927,t,2020-05-04 04:10:33.371,89,866100000,7,6,46,4/5,125000,88,1,111113,ZBvV
8748,NTUsMTAw,7.39,-57,35099,t,2020-05-04 04:10:33.703,13,866900000,12,15,901,4/5,125000,24,2,111112,ZlTW
8749,MTMzLDEwMA==,9.1,-90.7,35782,t,2020-05-04 04:10:38.36,89,866100000,7,6,46,4/5,125000,87,1,111113,zQhj
8750,MTQ5LDEwMA==,7.86,-110,32174,t,2020-05-04 04:10:38.786,12,866900000,12,15,1032,4/5,125000,30,2,111112,z56q
8751,OTIsMTAw,11.43,-41.5,35782,t,2020-05-04 04:10:43.374,89,866100000,7,6,40,4/5,125000,88,1,111113,3h2U
8752,MTAxLDEwMA==,11.49,-50.1,35776,t,2020-05-04 04:10:48.38,89,866100000,7,6,46,4/5,125000,88,1,111113,6k7e
8753,NTAsMTAw,11.47,-51.4,34805,t,2020-05-04 04:10:48.868,3,866900000,12,15,901,4/5,125000,28,2,111112,NNUa
8754,MTQyLDEwMA==,10.42,-100.4,35782,t,2020-05-04 04:10:53.366,89,866100000,7,6,46,4/5,125000,88,1,111113,K44z
8755,MTQ3LDEwMA==,9.19,-47.6,33914,t,2020-05-04 04:10:53.947,4,866900000,12,15,1032,4/5,125000,37,2,111112,Bgfb
8756,MTQxLDEwMA==,10.04,-83.5,34796,t,2020-05-04 04:10:58.372,89,866100000,7,6,46,4/5,125000,88,1,111113,CCEA
8757,NjUsMTAw,9.26,-66.8,35788,t,2020-05-04 04:11:03.376,89,866100000,7,6,40,4/5,125000,88,1,111113,Tl0z
8758,MTUwLDEwMA==,9.96,-94.4,32696,t,2020-05-04 04:11:04.052,5,866900000,12,15,1032,4/5,125000,36,2,111112,BlXG
8759,OTUsMTAw,10.27,-58.9,35794,t,2020-05-04 04:11:08.38,89,866100000,7,6,40,4/5,125000,88,1,111113,Imqb
8760,MTE5LDEwMA==,8.25,-79.6,35776,t,2020-05-04 04:11:13.382,89,866100000,7,6,46,4/5,125000,88,1,111113,WAI2
8761,NTIsMTAw,6.74,-41.1,33169,t,2020-05-04 04:11:14.131,9,866900000,12,15,901,4/5,125000,26,2,111112,gi71
8762,NzEsMTAw,8.48,-88,35794,t,2020-05-04 04:11:18.385,89,866100000,7,6,40,4/5,125000,88,1,111113,yiWx
8763,MTE1LDEwMA==,9.23,-92,35770,t,2020-05-04 04:11:23.389,89,866100000,7,6,46,4/5,125000,88,1,111113,miRo
8764,NTEsMTAw,8.75,-81.2,35099,t,2020-05-04 04:11:24.218,13,866900000,12,15,901,4/5,125000,44,2,111112,3mFZ
8765,MTA5LDEwMA==,6.5,-67.6,35788,t,2020-05-04 04:11:28.396,89,866100000,7,6,46,4/5,125000,88,1,111113,XHtC
8766,NTIsMTAw,10.85,-95.1,33466,t,2020-05-04 04:11:29.31,5,866900000,12,15,901,4/5,125000,53,2,111112,5Z0m
8767,MTQ1LDEwMA==,7.44,-47.7,35782,t,2020-05-04 04:11:33.396,89,866100000,7,6,46,4/5,125000,88,1,111113,v216
8768,MTQ3LDEwMA==,9.19,-47.6,33914,t,2020-05-04 04:11:34.393,4,866900000,12,15,1032,4/5,125000,38,2,111112,Bgfb
8769,OTEsMTAw,10.33,-94.5,34933,t,2020-05-04 04:11:38.403,89,866100000,7,6,40,4/5,125000,88,1,111113,O0pt
8770,MTE2LDEwMA==,8.55,-108.5,35782,t,2020-05-04 04:11:43.974,89,866100000,7,6,46,4/5,125000,88,1,111113,Q5P4
8771,MTQ4LDEwMA==,9.2,-100.3,34170,t,2020-05-04 04:11:44.476,11,866900000,12,15,1032,4/5,125000,23,2,111112,jWyd
8772,MTQ0LDEwMA==,7.44,-65.1,35788,t,2020-05-04 04:11:48.983,89,866100000,7,6,46,4/5,125000,88,1,111113,Kp3P
8773,NTUsMTAw,11.16,-89.6,32951,t,2020-05-04 04:11:49.554,11,866900000,12,15,901,4/5,125000,53,2,111112,HBsW
8774,MTMyLDEwMA==,7.9,-109.2,35794,t,2020-05-04 04:11:53.987,89,866100000,7,6,46,4/5,125000,88,1,111113,HNvh
8775,MTE5LDEwMA==,9.22,-63.3,34651,t,2020-05-04 04:11:58.991,89,866100000,8,5,82,4/5,125000,88,1,111113,mNRb
8776,NjMsMTAw,9.89,-110.3,34651,t,2020-05-04 04:12:03.995,89,866100000,8,5,71,4/5,125000,88,1,111113,FPci
8777,NTIsMTAw,10.24,-80.7,33739,t,2020-05-04 04:12:04.661,8,866900000,12,15,901,4/5,125000,33,2,111112,GkmL
8778,NzYsMTAw,10.09,-42.2,35612,t,2020-05-04 04:12:09.001,89,866100000,8,5,71,4/5,125000,88,1,111113,Nvls
8779,MTEyLDEwMA==,10.41,-95.9,34793,t,2020-05-04 04:12:14.006,89,866100000,8,5,82,4/5,125000,88,1,111113,CzAr
8780,NTIsMTAw,7.54,-52.4,33046,t,2020-05-04 04:12:14.741,5,866900000,12,15,901,4/5,125000,34,2,111112,tXqi
8781,MTMzLDEwMA==,9.61,-42.4,35612,t,2020-05-04 04:12:19.013,89,866100000,8,5,82,4/5,125000,88,1,111113,RRLB
8782,MTQ5LDEwMA==,8.38,-92.5,33337,t,2020-05-04 04:12:19.822,4,866900000,12,15,1032,4/5,125000,37,2,111112,Efv5
8783,MTQyLDEwMA==,7.39,-54.8,35623,t,2020-05-04 04:12:24.037,89,866100000,8,5,82,4/5,125000,88,1,111113,tAoV
8784,MTUwLDEwMA==,11.06,-46.7,34888,t,2020-05-04 04:12:24.905,3,866900000,12,15,1032,4/5,125000,26,2,111112,KK5G
8785,MTA1LDEwMA==,11.35,-39,35782,t,2020-05-04 04:12:29.023,89,866100000,7,5,46,4/5,125000,88,1,111113,dzoZ
8786,MTQ4LDEwMA==,8.73,-52.3,32692,t,2020-05-04 04:12:29.989,12,866900000,12,15,1032,4/5,125000,54,2,111112,TOxm
8787,MTE4LDEwMA==,10.45,-67.3,34921,t,2020-05-04 04:12:34.026,89,866100000,7,5,46,4/5,125000,88,1,111113,2w4v
8788,MTIyLDEwMA==,7.67,-62.5,34921,t,2020-05-04 04:12:39.028,89,866100000,7,5,46,4/5,125000,88,1,111113,h1QN
8789,NTQsMTAw,7.71,-54.8,34677,t,2020-05-04 04:12:40.075,4,866900000,12,15,901,4/5,125000,32,2,111112,jSMt
8790,MTIxLDEwMA==,9.98,-101.9,34790,t,2020-05-04 04:12:44.029,89,866100000,7,14,46,4/5,125000,88,1,111113,hMgq
8791,NTMsMTAw,9.71,-58.8,34604,t,2020-05-04 04:12:45.151,2,866900000,12,15,901,4/5,125000,31,2,111112,uj4A
8792,NTMsMTAw,10.39,-90.4,33086,t,2020-05-04 04:12:48.536,89,866900000,12,15,901,4/5,125000,88,2,111113,x52i
8793,OTksMTAw,8.11,-86.5,35794,t,2020-05-04 04:12:54.115,89,866100000,7,14,40,4/5,125000,88,1,111113,3QoZ
8794,MTQ4LDEwMA==,9,-60.6,34274,t,2020-05-04 04:12:55.252,10,866900000,12,15,1032,4/5,125000,23,2,111112,Ze6t
8795,NjIsMTAw,9.99,-106.5,35794,t,2020-05-04 04:12:59.119,89,866100000,7,14,40,4/5,125000,88,1,111113,lNfY
8796,MTIwLDEwMA==,10.16,-94.6,33804,t,2020-05-04 04:13:04.127,89,866100000,7,6,46,4/5,125000,88,1,111113,X52I
8797,NTAsMTAw,11.13,-93.7,34072,t,2020-05-04 04:13:08.627,89,866900000,12,15,901,4/5,125000,88,2,111113,tMrs
8798,NTEsMTAw,11.45,-103.5,35099,t,2020-05-04 04:13:10.333,1,866900000,12,15,901,4/5,125000,29,2,111112,SBvL
8799,MTUwLDEwMA==,9.96,-94.4,32696,t,2020-05-04 04:13:15.422,5,866900000,12,15,1032,4/5,125000,37,2,111112,BlXG
8800,MTA3LDEwMA==,9.12,-112.6,35782,t,2020-05-04 04:13:17.947,89,866100000,7,7,46,4/5,125000,88,1,111113,IPGt
8801,MTAwLDEwMA==,10.93,-65,35776,t,2020-05-04 04:13:22.946,89,866100000,7,7,46,4/5,125000,88,1,111113,abd8
8802,MTE1LDEwMA==,8.6,-60.4,35782,t,2020-05-04 04:13:27.952,89,866100000,7,7,46,4/5,125000,88,1,111113,w0sE
8803,NTIsMTAw,9.81,-112,32478,t,2020-05-04 04:13:30.513,6,866900000,12,15,901,4/5,125000,24,2,111112,GSkH
8804,NTgsMTAw,9.42,-42.1,35623,t,2020-05-04 04:13:32.954,89,866100000,8,5,71,4/5,125000,88,1,111113,4jgr
8805,MTMwLDEwMA==,10.19,-41,35776,t,2020-05-04 04:13:37.958,89,866100000,7,6,46,4/5,125000,88,1,111113,4hbZ
8806,NTIsMTAw,9.81,-112,32478,t,2020-05-04 04:13:40.594,6,866900000,12,15,901,4/5,125000,25,2,111112,GSkH
8807,MTM1LDEwMA==,7.71,-93,34790,t,2020-05-04 04:13:42.962,89,866100000,7,6,46,4/5,125000,88,1,111113,Q22J
8808,NTMsMTAw,10.88,-94.9,31233,t,2020-05-04 04:13:45.697,5,866900000,12,15,901,4/5,125000,27,2,111112,hY0x
8809,ODEsMTAw,8.13,-104.3,34933,t,2020-05-04 04:13:47.964,89,866100000,7,6,40,4/5,125000,88,1,111113,heuj
8810,NzksMTAw,7.93,-48.7,35782,t,2020-05-04 04:13:52.976,89,866100000,7,6,40,4/5,125000,88,1,111113,3bxT
8811,NTAsMTAw,11.47,-51.4,34805,t,2020-05-04 04:13:56.056,3,866900000,12,15,901,4/5,125000,29,2,111112,NNUa
8812,ODksMTAw,11.74,-84.4,35601,t,2020-05-04 04:13:58.553,89,866100000,8,5,71,4/5,125000,88,1,111113,Oqpb
8813,NjIsMTAw,8.33,-99.2,34662,t,2020-05-04 04:14:03.075,89,866100000,8,5,71,4/5,125000,88,1,111113,infk
8814,MTQxLDEwMA==,7.26,-110.2,34782,t,2020-05-04 04:14:08.069,89,866100000,8,5,82,4/5,125000,88,1,111113,Tfxu
8815,MTQyLDEwMA==,9.45,-73.1,34793,t,2020-05-04 04:14:13.001,89,866100000,8,5,82,4/5,125000,88,1,111113,bT1g
8816,NTEsMTAw,8.75,-81.2,35099,t,2020-05-04 04:14:16.222,13,866900000,12,15,901,4/5,125000,45,2,111112,3mFZ
8817,NjksMTAw,7.49,-75.9,34673,t,2020-05-04 04:14:17.989,89,866100000,8,5,71,4/5,125000,88,1,111113,jRrl
8818,NTEsMTAw,8.69,-86,34881,t,2020-05-04 04:14:21.302,6,866900000,12,15,901,4/5,125000,31,2,111112,64vR
8819,NTQsMTAw,7.71,-54.8,34677,t,2020-05-04 04:14:31.4,4,866900000,12,15,901,4/5,125000,33,2,111112,jSMt
8820,MTUwLDEwMA==,8.69,-46.3,33296,t,2020-05-04 04:14:41.483,7,866900000,12,15,1032,4/5,125000,36,2,111112,91UD
8821,NTEsMTAw,10.69,-74.3,26466,t,2020-05-04 04:14:46.578,10,866900000,12,15,901,4/5,125000,24,2,111112,OF3i
8822,NTEsMTAw,11.48,-88.2,29247,t,2020-05-04 04:15:01.666,11,866900000,12,15,901,4/5,125000,28,2,111112,obro
8823,NTEsMTAw,9.27,-89.1,31703,t,2020-05-04 04:15:06.766,12,866900000,12,15,901,4/5,125000,22,2,111112,lJqk
8824,ODQsMTAw,9.16,-96.1,34026,t,2020-05-04 04:15:07.352,90,866100000,7,13,40,4/5,125000,89,1,111113,gsAZ
8825,MTUwLDEwMA==,9.07,-83.1,32271,t,2020-05-04 04:15:11.847,9,866900000,12,15,1032,4/5,125000,26,2,111112,wWwR
8826,NTQsMTAw,7.62,-52.8,31233,t,2020-05-04 04:15:16.951,5,866900000,12,15,901,4/5,125000,33,2,111112,jgQL
8827,OTYsMTAw,11.56,-68.1,35742,t,2020-05-04 04:15:18.458,90,866100000,7,6,40,4/5,125000,89,1,111113,fRCZ
8828,MTE1LDEwMA==,7.05,-66.4,34032,t,2020-05-04 04:15:23.439,90,866100000,7,6,46,4/5,125000,89,1,111113,OnKb
8829,NTEsMTAw,8.69,-86,34881,t,2020-05-04 04:15:27.053,6,866900000,12,15,901,4/5,125000,32,2,111112,64vR
8830,MTQyLDEwMA==,7.47,-61.8,35748,t,2020-05-04 04:15:29.013,90,866100000,7,6,46,4/5,125000,89,1,111113,BNK9
8831,NTcsMTAw,7.43,-85.5,34887,t,2020-05-04 04:15:34.034,90,866100000,7,6,40,4/5,125000,89,1,111113,ZBvV
8832,MTA3LDEwMA==,10.97,-76.6,35736,t,2020-05-04 04:15:39.036,90,866100000,7,6,46,4/5,125000,88,1,111113,zQhj
