id,app_data,snr,rssi,duty_cycle_remaining,is_primary,receive_time,frequency,spf,power,airtime,coderate,bandwidth,msg_group_number,message_type_id,ap_id,node_id
5036,MTE4LDEwMA==,9.51,-76.8,35432,t,2020-04-13 14:16:21.061,866100000,11,15,568,4/5,125000,1,1,333333,NIMS
5037,MTM2LDEwMA==,8.05,-63.5,35432,t,2020-04-13 14:16:21.455,866100000,11,15,568,4/5,125000,1,1,888888,OnAs
5038,NzUsMTAw,10.95,-70.7,35960,t,2020-04-13 14:16:21.521,866100000,7,6,40,4/5,125000,1,1,222222,DtJI
5039,NjEsMTAw,10.7,-111.9,35872,t,2020-04-13 14:16:21.879,866100000,9,15,128,4/5,125000,1,1,999999,1Od6
5040,NjIsMTAw,8.51,-108.3,35767,t,2020-04-13 14:16:22.958,866100000,10,15,233,4/5,125000,1,1,DDDDDD,pPaZ
5041,MTIxLDEwMA==,9.9,-40.8,35954,t,2020-04-13 14:16:25.282,866100000,7,8,46,4/5,125000,4,1,666666,EoMu
5042,OTEsMTAw,8.86,-88.8,35872,t,2020-04-13 14:16:25.291,866100000,9,15,128,4/5,125000,2,1,333333,DtJI
5043,MTAyLDEwMA==,7.98,-73.3,35853,t,2020-04-13 14:16:25.438,866100000,9,15,147,4/5,125000,2,1,EEEEEE,pPaZ
5044,MTIwLDEwMA==,11.61,-77.2,35954,t,2020-04-13 14:16:27.818,866100000,7,11,46,4/5,125000,1,1,111111,GyIg
5045,MTQ3LDEwMA==,8.32,-36,35954,t,2020-04-13 14:16:27.975,866900000,7,14,46,4/5,125000,0,1,444444,73Tu
5046,MTQ4LDEwMA==,8.36,-64.5,35954,t,2020-04-13 14:16:28.648,866900000,7,14,46,4/5,125000,1,1,555555,LED7
5047,MTIyLDEwMA==,10.65,-72.6,35853,t,2020-04-13 14:16:29.511,866100000,9,14,147,4/5,125000,2,1,000000,ydoi
5048,NTgsMTAw,10.59,-113.3,35960,t,2020-04-13 14:16:29.639,866900000,7,14,40,4/5,125000,3,1,444444,aS6g
5049,ODYsMTAw,9.31,-73.2,35099,t,2020-04-13 14:16:29.824,866100000,12,15,901,4/5,125000,0,1,777777,QJSS
5050,MTQwLDEwMA==,8.4,-67.2,35734,t,2020-04-13 14:16:29.865,866100000,10,15,266,4/5,125000,0,1,CCCCCC,jWAB
5051,NzgsMTAw,11.26,-93.3,35099,t,2020-04-13 14:16:30.391,866100000,12,15,901,4/5,125000,1,1,222222,Nuui
5052,NjcsMTAw,7.71,-73.1,35505,t,2020-04-13 14:16:30.615,866100000,11,15,495,4/5,125000,1,1,333333,XcYR
5053,NjEsMTAw,9.47,-111,35505,t,2020-04-13 14:16:31.047,866100000,11,15,495,4/5,125000,1,1,888888,4Esj
5054,MTQxLDEwMA==,9.78,-53.7,35954,t,2020-04-13 14:16:31.514,866100000,7,6,46,4/5,125000,3,1,222222,ftR6
5055,MTQwLDEwMA==,10.27,-77.1,35853,t,2020-04-13 14:16:31.882,866100000,9,15,147,4/5,125000,2,1,999999,niuR
5056,MTE5LDEwMA==,11.55,-46.5,35734,t,2020-04-13 14:16:32.969,866100000,10,15,266,4/5,125000,1,1,DDDDDD,jWAB
5057,MTE3LDEwMA==,7.08,-66.3,35954,t,2020-04-13 14:16:35.291,866100000,7,8,46,4/5,125000,3,1,666666,ztly
5058,MTE4LDEwMA==,10.21,-111.4,35853,t,2020-04-13 14:16:35.302,866100000,9,15,147,4/5,125000,4,1,333333,ftR6
5059,ODQsMTAw,10.02,-113.6,35872,t,2020-04-13 14:16:35.447,866100000,9,15,128,4/5,125000,2,1,EEEEEE,jWAB
5060,MTM3LDEwMA==,11.55,-83.7,35954,t,2020-04-13 14:16:36.177,866100000,7,13,46,4/5,125000,3,1,FFFFFF,QSCN
5061,MTA2LDEwMA==,9.77,-100.7,35954,t,2020-04-13 14:16:37.812,866100000,7,11,46,4/5,125000,2,1,111111,tdVr
5062,MTA1LDEwMA==,9.07,-114.2,35734,t,2020-04-13 14:16:38.566,866100000,10,15,266,4/5,125000,0,1,444444,u6rL
5063,MTA0LDEwMA==,9.38,-43.2,35954,t,2020-04-13 14:16:39.242,866100000,7,14,46,4/5,125000,5,1,555555,xJTE
5064,MTM0LDEwMA==,10.9,-52.9,35853,t,2020-04-13 14:16:39.511,866100000,9,14,147,4/5,125000,1,1,000000,8oyY
5065,MTQxLDEwMA==,11.2,-38.6,34968,t,2020-04-13 14:16:39.769,866100000,12,15,1032,4/5,125000,0,1,777777,CtGk
5066,MTExLDEwMA==,9.98,-46.2,35734,t,2020-04-13 14:16:39.894,866100000,10,15,266,4/5,125000,0,1,CCCCCC,IaEH
5067,MTM3LDEwMA==,6.79,-75.2,35954,t,2020-04-13 14:16:40.235,866100000,7,14,46,4/5,125000,3,1,444444,UZ5h
5068,MTIxLDEwMA==,10.13,-66.6,35432,t,2020-04-13 14:16:40.624,866100000,11,15,568,4/5,125000,2,1,333333,ncGH
5069,MTMwLDEwMA==,10.68,-94.6,35432,t,2020-04-13 14:16:41.046,866100000,11,15,568,4/5,125000,1,1,888888,QokP
5070,MTI1LDEwMA==,9.07,-42.6,35954,t,2020-04-13 14:16:41.521,866100000,7,6,46,4/5,125000,3,1,222222,qESf
5071,OTUsMTAw,6.68,-72.9,35872,t,2020-04-13 14:16:41.881,866100000,9,15,128,4/5,125000,1,1,999999,qazP
5072,MTQ0LDEwMA==,8.28,-65.3,35734,t,2020-04-13 14:16:42.982,866100000,10,15,266,4/5,125000,1,1,DDDDDD,IaEH
5073,MTQzLDEwMA==,7.25,-96.7,35954,t,2020-04-13 14:16:45.303,866100000,7,8,46,4/5,125000,1,1,666666,WRZr
5074,ODQsMTAw,7.48,-91.5,35872,t,2020-04-13 14:16:45.312,866100000,9,15,128,4/5,125000,4,1,333333,qESf
5075,MTA0LDEwMA==,9.04,-74.4,35853,t,2020-04-13 14:16:45.457,866100000,9,15,147,4/5,125000,2,1,EEEEEE,IaEH
5076,ODIsMTAw,10.7,-96.5,35960,t,2020-04-13 14:16:46.187,866100000,7,13,40,4/5,125000,1,1,FFFFFF,pAeR
5077,MTQ0LDEwMA==,11.17,-112.1,35954,t,2020-04-13 14:16:47.82,866100000,7,11,46,4/5,125000,1,1,111111,12cs
5078,MTEyLDEwMA==,7.22,-35.6,35954,t,2020-04-13 14:16:49.252,866100000,7,14,46,4/5,125000,1,1,555555,5J5X
5079,MTQ4LDEwMA==,6.73,-112.9,35954,t,2020-04-13 14:16:49.52,866900000,7,14,46,4/5,125000,1,1,000000,vggs
5080,OTUsMTAw,9.03,-79.9,35767,t,2020-04-13 14:16:49.888,866100000,10,15,233,4/5,125000,0,1,CCCCCC,tNRr
5081,MTI1LDEwMA==,11.06,-59.1,35954,t,2020-04-13 14:16:50.239,866100000,7,14,46,4/5,125000,4,1,444444,Vz1w
5082,NjYsMTAw,7.95,-58,35099,t,2020-04-13 14:16:50.41,866100000,12,15,901,4/5,125000,0,1,222222,ikwS
5083,NTMsMTAw,11.73,-89.9,35960,t,2020-04-13 14:16:50.637,866900000,7,14,40,4/5,125000,2,1,333333,iJY3
5084,MTA5LDEwMA==,7.49,-59.1,35432,t,2020-04-13 14:16:51.065,866100000,11,15,568,4/5,125000,1,1,888888,Ek98
5085,MTE5LDEwMA==,8.44,-62.7,35954,t,2020-04-13 14:16:51.531,866100000,7,6,46,4/5,125000,2,1,222222,FkJ2
5086,NzcsMTAw,6.54,-73.4,35872,t,2020-04-13 14:16:51.894,866100000,9,15,128,4/5,125000,1,1,999999,qWhY
5087,NjksMTAw,10,-43.3,35767,t,2020-04-13 14:16:53.226,866100000,10,15,233,4/5,125000,1,1,DDDDDD,tNRr
5088,NTAsMTAw,8.66,-49,35960,t,2020-04-13 14:16:55.315,866900000,7,14,40,4/5,125000,1,1,666666,ygX9
5089,MTEwLDEwMA==,6.53,-59.4,35853,t,2020-04-13 14:16:55.334,866100000,9,15,147,4/5,125000,3,1,333333,FkJ2
5090,MTA4LDEwMA==,9.89,-105.7,35853,t,2020-04-13 14:16:55.473,866100000,9,15,147,4/5,125000,2,1,EEEEEE,tNRr
5091,MTE5LDEwMA==,10.63,-73,35954,t,2020-04-13 14:16:56.191,866100000,7,13,46,4/5,125000,3,1,FFFFFF,InBP
5092,OTAsMTAw,9.12,-80.9,35960,t,2020-04-13 14:16:57.826,866100000,7,11,40,4/5,125000,3,1,111111,S08E
5093,OTksMTAw,6.91,-91.8,35767,t,2020-04-13 14:16:58.593,866100000,10,15,233,4/5,125000,0,1,444444,yjf8
5094,MTQ0LDEwMA==,7.62,-41.2,35954,t,2020-04-13 14:16:59.259,866100000,7,14,46,4/5,125000,6,1,555555,FylL
5095,MTAzLDEwMA==,11.15,-80.6,34968,t,2020-04-13 14:16:59.786,866100000,12,15,1032,4/5,125000,0,1,777777,CIZa
5096,MTA4LDEwMA==,9.31,-66.4,35734,t,2020-04-13 14:16:59.899,866100000,10,15,266,4/5,125000,0,1,CCCCCC,0qrk
5097,OTIsMTAw,8.39,-88.1,35929,t,2020-04-13 14:17:00.104,866100000,8,13,71,4/5,125000,4,1,000000,6Ta3
5098,NzYsMTAw,11.41,-99.9,35960,t,2020-04-13 14:17:00.246,866100000,7,14,40,4/5,125000,4,1,444444,1XpN
5099,MTE0LDEwMA==,7.13,-58.2,35432,t,2020-04-13 14:17:01.068,866100000,11,15,568,4/5,125000,0,1,888888,1eX2
5100,MTQzLDEwMA==,9.06,-50.3,35853,t,2020-04-13 14:17:01.233,866100000,9,15,147,4/5,125000,0,1,333333,qvg0
5101,MTEzLDEwMA==,6.64,-58.3,35954,t,2020-04-13 14:17:01.538,866100000,7,6,46,4/5,125000,4,1,222222,cCHv
5102,NjgsMTAw,10.39,-95.6,35872,t,2020-04-13 14:17:01.927,866100000,9,15,128,4/5,125000,1,1,999999,isVE
5103,MTQxLDEwMA==,8,-90.2,35734,t,2020-04-13 14:17:02.997,866100000,10,15,266,4/5,125000,1,1,DDDDDD,0qrk
5104,NzMsMTAw,8.97,-59.6,35960,t,2020-04-13 14:17:03.403,866100000,7,13,40,4/5,125000,1,1,GGGGGG,j3E6
5105,MTA1LDEwMA==,11.73,-54.2,35853,t,2020-04-13 14:17:05.339,866100000,9,15,147,4/5,125000,5,1,333333,cCHv
5106,ODUsMTAw,10.91,-36.8,35872,t,2020-04-13 14:17:05.48,866100000,9,15,128,4/5,125000,2,1,EEEEEE,0qrk
5107,MTQwLDEwMA==,7.17,-54.9,35954,t,2020-04-13 14:17:05.906,866100000,7,8,46,4/5,125000,2,1,666666,90tG
5108,NTEsMTAw,11.26,-52.7,35960,t,2020-04-13 14:17:06.197,866900000,7,14,40,4/5,125000,5,1,FFFFFF,FSEV
5109,MTE2LDEwMA==,9.11,-85.4,35954,t,2020-04-13 14:17:07.838,866100000,7,11,46,4/5,125000,2,1,111111,j3E6
5110,ODgsMTAw,6.92,-73.7,35767,t,2020-04-13 14:17:08.597,866100000,10,15,233,4/5,125000,0,1,444444,97Ij
5111,MTQyLDEwMA==,10.91,-55.8,35954,t,2020-04-13 14:17:09.273,866100000,7,14,46,4/5,125000,1,1,555555,Glqc
5112,MTIyLDEwMA==,11.01,-48.9,35734,t,2020-04-13 14:17:09.907,866100000,10,15,266,4/5,125000,0,1,CCCCCC,dC1h
5113,MTI1LDEwMA==,9.44,-82.8,35918,t,2020-04-13 14:17:10.112,866100000,8,13,82,4/5,125000,3,1,000000,Q2QT
5114,ODUsMTAw,11.47,-55.3,35960,t,2020-04-13 14:17:10.256,866100000,7,14,40,4/5,125000,3,1,444444,DxW4
5115,MTIwLDEwMA==,6.91,-67.5,35432,t,2020-04-13 14:17:11.076,866100000,11,15,568,4/5,125000,0,1,888888,QoKE
5116,MTEwLDEwMA==,7.96,-73.7,35853,t,2020-04-13 14:17:11.242,866100000,9,15,147,4/5,125000,2,1,333333,isVE
5117,OTksMTAw,9.38,-89.8,35960,t,2020-04-13 14:17:11.544,866100000,7,6,40,4/5,125000,3,1,222222,egCH
5118,MTUwLDEwMA==,9.1,-66.9,35954,t,2020-04-13 14:17:11.913,866900000,7,14,46,4/5,125000,1,1,999999,2z5C
5119,MTE4LDEwMA==,7.33,-73,35734,t,2020-04-13 14:17:13.006,866100000,10,15,266,4/5,125000,1,1,DDDDDD,dC1h
5120,MTQ3LDEwMA==,10.45,-69.2,35954,t,2020-04-13 14:17:13.404,866900000,7,14,46,4/5,125000,3,1,GGGGGG,rawO
5121,MTIxLDEwMA==,7.84,-73.7,35853,t,2020-04-13 14:17:15.346,866100000,9,15,147,4/5,125000,4,1,333333,egCH
5122,NzcsMTAw,10.15,-49.9,35872,t,2020-04-13 14:17:15.483,866100000,9,15,128,4/5,125000,2,1,EEEEEE,dC1h
5123,MTIwLDEwMA==,9.02,-61.5,35954,t,2020-04-13 14:17:15.911,866100000,7,8,46,4/5,125000,1,1,666666,Fvgw
5124,NzQsMTAw,9.89,-86.6,35960,t,2020-04-13 14:17:16.787,866100000,7,13,40,4/5,125000,3,1,FFFFFF,2iDN
5125,MTUwLDEwMA==,8.26,-79.8,35954,t,2020-04-13 14:17:17.875,866900000,7,14,46,4/5,125000,1,1,111111,VjaW
5126,NjIsMTAw,10.05,-41.6,35767,t,2020-04-13 14:17:18.603,866100000,10,15,233,4/5,125000,0,1,444444,X42w
5127,MTAyLDEwMA==,6.63,-107.4,35954,t,2020-04-13 14:17:19.279,866100000,7,14,46,4/5,125000,1,1,555555,GuVu
5128,MTE5LDEwMA==,7.76,-59.3,34968,t,2020-04-13 14:17:19.808,866100000,12,15,1032,4/5,125000,1,1,777777,F6Lx
5129,MTI0LDEwMA==,9.97,-45.9,35734,t,2020-04-13 14:17:19.914,866100000,10,15,266,4/5,125000,0,1,CCCCCC,6sSn
5130,NTUsMTAw,7.7,-101.4,35960,t,2020-04-13 14:17:20.118,866900000,7,14,40,4/5,125000,1,1,000000,QOVK
5131,NTEsMTAw,10.44,-110.7,35960,t,2020-04-13 14:17:20.266,866900000,7,14,40,4/5,125000,2,1,444444,Er7t
5132,MTQ4LDEwMA==,8.58,-51.5,35954,t,2020-04-13 14:17:21.082,866900000,7,14,46,4/5,125000,0,1,888888,xo1d
5133,MTI3LDEwMA==,10.95,-48.3,35853,t,2020-04-13 14:17:21.266,866100000,9,15,147,4/5,125000,0,1,333333,DtH2
5134,NTYsMTAw,9.18,-112,35960,t,2020-04-13 14:17:21.554,866900000,7,14,40,4/5,125000,2,1,222222,Oa0s
5135,MTIxLDEwMA==,6.64,-87.1,35734,t,2020-04-13 14:17:22.498,866100000,10,15,266,4/5,125000,1,1,999999,Ekn7
5136,MTI0LDEwMA==,11.21,-80.5,35734,t,2020-04-13 14:17:23.023,866100000,10,15,266,4/5,125000,1,1,DDDDDD,6sSn
5137,NzEsMTAw,7.35,-40.9,35960,t,2020-04-13 14:17:24.221,866100000,7,9,40,4/5,125000,5,1,GGGGGG,FR2S
5138,OTAsMTAw,10.15,-103.3,35872,t,2020-04-13 14:17:25.359,866100000,9,15,128,4/5,125000,3,1,333333,Oa0s
5139,MTEyLDEwMA==,7.9,-63.8,35853,t,2020-04-13 14:17:25.497,866100000,9,15,147,4/5,125000,2,1,EEEEEE,6sSn
5140,MTAzLDEwMA==,10.56,-105.1,35954,t,2020-04-13 14:17:25.919,866100000,7,8,46,4/5,125000,5,1,666666,OXM5
5141,NTMsMTAw,7.84,-63.1,35960,t,2020-04-13 14:17:26.789,866900000,7,14,40,4/5,125000,3,1,FFFFFF,XWSU
5142,NjIsMTAw,9.54,-38.3,35960,t,2020-04-13 14:17:28.568,866100000,7,10,40,4/5,125000,2,1,111111,wu0x
5143,MTMxLDEwMA==,11.07,-45.5,35734,t,2020-04-13 14:17:28.622,866100000,10,15,266,4/5,125000,0,1,444444,Eb8G
5144,ODcsMTAw,8.67,-65.3,35960,t,2020-04-13 14:17:29.293,866100000,7,14,40,4/5,125000,0,1,555555,o7kh
5145,OTEsMTAw,8.2,-75.3,35099,t,2020-04-13 14:17:29.816,866100000,12,15,901,4/5,125000,1,1,777777,DPPo
5146,MTM0LDEwMA==,9.52,-85.1,35734,t,2020-04-13 14:17:29.922,866100000,10,15,266,4/5,125000,0,1,CCCCCC,krq2
5147,MTEzLDEwMA==,7.69,-55.2,35918,t,2020-04-13 14:17:30.728,866100000,8,12,82,4/5,125000,1,1,000000,7K6z
5148,MTQ3LDEwMA==,6.59,-75.6,35954,t,2020-04-13 14:17:30.858,866900000,7,14,46,4/5,125000,0,1,444444,2qPo
5149,NTksMTAw,8.58,-41.7,35960,t,2020-04-13 14:17:31.26,866900000,7,14,40,4/5,125000,1,1,333333,ZTj1
5150,NzgsMTAw,9.39,-58.4,35767,t,2020-04-13 14:17:31.666,866100000,10,15,233,4/5,125000,2,1,888888,fJps
5151,NzgsMTAw,7.26,-85.1,35960,t,2020-04-13 14:17:32.14,866100000,7,9,40,4/5,125000,1,1,222222,6p3q
5152,ODksMTAw,10.75,-83.9,35767,t,2020-04-13 14:17:32.503,866100000,10,15,233,4/5,125000,1,1,999999,FtDI
5153,NzMsMTAw,10.28,-44.4,35767,t,2020-04-13 14:17:33.029,866100000,10,15,233,4/5,125000,1,1,DDDDDD,krq2
5154,NzIsMTAw,11.42,-95.8,35960,t,2020-04-13 14:17:34.01,866100000,7,9,40,4/5,125000,3,1,GGGGGG,tNUd
5155,MTIzLDEwMA==,6.72,-81.2,35853,t,2020-04-13 14:17:35.366,866100000,9,15,147,4/5,125000,2,1,333333,6p3q
5156,MTMxLDEwMA==,10.82,-76.3,35853,t,2020-04-13 14:17:35.506,866100000,9,15,147,4/5,125000,2,1,EEEEEE,krq2
5157,NjYsMTAw,7.41,-101.4,35960,t,2020-04-13 14:17:35.956,866100000,7,8,40,4/5,125000,1,1,666666,jQ1u
5158,NzgsMTAw,9.85,-88.8,35929,t,2020-04-13 14:17:37.378,866100000,8,14,71,4/5,125000,2,1,FFFFFF,talY
5159,NzAsMTAw,10.43,-49.8,35960,t,2020-04-13 14:17:38.578,866100000,7,10,40,4/5,125000,2,1,111111,UfXu
5160,NjUsMTAw,11.33,-56.1,35767,t,2020-04-13 14:17:38.627,866100000,10,15,233,4/5,125000,0,1,444444,rCPx
5161,MTM5LDEwMA==,10.63,-58.6,35954,t,2020-04-13 14:17:39.321,866100000,7,14,46,4/5,125000,2,1,555555,ezAw
5162,MTA3LDEwMA==,10.42,-46.4,34968,t,2020-04-13 14:17:39.875,866100000,12,15,1032,4/5,125000,1,1,777777,xtxi
5163,MTM4LDEwMA==,10.6,-49.3,34968,t,2020-04-13 14:17:40.467,866100000,12,15,1032,4/5,125000,1,1,222222,1WfU
5164,MTQ5LDEwMA==,10.54,-97.8,35954,t,2020-04-13 14:17:40.722,866900000,7,14,46,4/5,125000,2,1,000000,sDJ5
5165,NTcsMTAw,8.44,-56.4,35960,t,2020-04-13 14:17:41.477,866900000,7,14,40,4/5,125000,4,1,444444,Oa0s
5166,NjQsMTAw,8.24,-76.5,35767,t,2020-04-13 14:17:41.705,866100000,10,15,233,4/5,125000,0,1,888888,8qZy
5167,MTIyLDEwMA==,10.17,-55.7,35734,t,2020-04-13 14:17:41.854,866100000,10,15,266,4/5,125000,0,1,333333,97aR
5168,MTM0LDEwMA==,8.78,-110.7,35954,t,2020-04-13 14:17:42.149,866100000,7,9,46,4/5,125000,3,1,222222,3E1L
5169,NTEsMTAw,9.82,-71.3,35960,t,2020-04-13 14:17:42.52,866900000,7,14,40,4/5,125000,1,1,999999,2fnW
5170,OTcsMTAw,11.39,-60.8,35960,t,2020-04-13 14:17:44.008,866100000,7,9,40,4/5,125000,0,1,GGGGGG,RVYZ
5171,NzIsMTAw,11.52,-84.8,35872,t,2020-04-13 14:17:45.369,866100000,9,15,128,4/5,125000,4,1,333333,3E1L
5172,NTAsMTAw,7.9,-52,35960,t,2020-04-13 14:17:45.938,866900000,7,14,40,4/5,125000,1,1,666666,Bhyu
5173,MTE4LDEwMA==,11.58,-77.4,35918,t,2020-04-13 14:17:47.39,866100000,8,14,82,4/5,125000,1,1,FFFFFF,4LQl
5174,MTQyLDEwMA==,10.12,-46.8,35954,t,2020-04-13 14:17:48.604,866100000,7,10,46,4/5,125000,1,1,111111,vOyL
5175,NjgsMTAw,7.78,-93.9,35767,t,2020-04-13 14:17:48.629,866100000,10,15,233,4/5,125000,0,1,444444,8xg4
5176,MTIwLDEwMA==,7.34,-74.8,35954,t,2020-04-13 14:17:49.312,866100000,7,14,46,4/5,125000,4,1,555555,pTYE
5177,MTQzLDEwMA==,7.67,-89.8,35734,t,2020-04-13 14:17:49.94,866100000,10,15,266,4/5,125000,0,1,CCCCCC,o2ai
5178,NzEsMTAw,10.07,-43.3,35099,t,2020-04-13 14:17:50.462,866100000,12,15,901,4/5,125000,0,1,222222,HbdG
5179,MTE5LDEwMA==,7.03,-36.1,35918,t,2020-04-13 14:17:51.294,866100000,8,13,82,4/5,125000,2,1,000000,Or2Y
5180,MTQyLDEwMA==,8.92,-61.9,35734,t,2020-04-13 14:17:51.697,866100000,10,15,266,4/5,125000,0,1,888888,ZqNP
5181,MTAwLDEwMA==,9.93,-100.2,35734,t,2020-04-13 14:17:51.856,866100000,10,15,266,4/5,125000,1,1,333333,YbPV
5182,MTEzLDEwMA==,6.69,-83.1,35954,t,2020-04-13 14:17:52.122,866100000,7,12,46,4/5,125000,5,1,444444,fZsx
5183,MTI4LDEwMA==,8.94,-114.2,35954,t,2020-04-13 14:17:52.157,866100000,7,9,46,4/5,125000,2,1,222222,4LQl
5184,MTEyLDEwMA==,9.77,-81.6,35734,t,2020-04-13 14:17:53.095,866100000,10,15,266,4/5,125000,1,1,DDDDDD,o2ai
5185,MTQ5LDEwMA==,9.82,-96.2,35954,t,2020-04-13 14:17:53.156,866900000,7,14,46,4/5,125000,1,1,999999,fZnB
5186,ODcsMTAw,9.83,-105.4,35960,t,2020-04-13 14:17:54.026,866100000,7,9,40,4/5,125000,2,1,GGGGGG,WUHd
5187,ODEsMTAw,10.24,-45.2,35872,t,2020-04-13 14:17:55.477,866100000,9,15,128,4/5,125000,3,1,333333,4LQl
5188,NjYsMTAw,8.4,-84.8,35872,t,2020-04-13 14:17:55.526,866100000,9,15,128,4/5,125000,2,1,EEEEEE,o2ai
5189,MTAxLDEwMA==,10.51,-64.7,35954,t,2020-04-13 14:17:56.583,866100000,7,8,46,4/5,125000,5,1,666666,xVyx
5190,NTAsMTAw,9.13,-78.6,35960,t,2020-04-13 14:17:57.398,866900000,7,14,40,4/5,125000,0,1,FFFFFF,rrzx
5191,MTI5LDEwMA==,10.42,-41.2,35954,t,2020-04-13 14:17:58.598,866100000,7,10,46,4/5,125000,1,1,111111,z8RG
5192,MTUwLDEwMA==,9.24,-99.2,35954,t,2020-04-13 14:17:58.64,866900000,7,14,46,4/5,125000,0,1,444444,Ecu6
5193,MTUwLDEwMA==,10.13,-106.8,35954,t,2020-04-13 14:17:59.319,866900000,7,14,46,4/5,125000,2,1,555555,pAeR
5194,NjQsMTAw,9.77,-38.9,35099,t,2020-04-13 14:17:59.839,866100000,12,15,901,4/5,125000,0,1,777777,cqtW
5195,NjYsMTAw,9.81,-99.4,35099,t,2020-04-13 14:18:00.476,866100000,12,15,901,4/5,125000,1,1,222222,4FQu
5196,OTAsMTAw,8.44,-107,35929,t,2020-04-13 14:18:01.302,866100000,8,13,71,4/5,125000,0,1,000000,hXM6
5197,MTMzLDEwMA==,9.84,-51.7,35734,t,2020-04-13 14:18:01.696,866100000,10,15,266,4/5,125000,0,1,888888,1Qze
5198,NTUsMTAw,11.72,-41.8,35960,t,2020-04-13 14:18:01.868,866900000,7,14,40,4/5,125000,2,1,333333,SFAu
5199,MTM1LDEwMA==,8.4,-66.8,35954,t,2020-04-13 14:18:02.13,866100000,7,12,46,4/5,125000,6,1,444444,CiMw
5200,NzQsMTAw,10.24,-46.6,35960,t,2020-04-13 14:18:02.17,866100000,7,9,40,4/5,125000,2,1,222222,YjzN
5201,MTQyLDEwMA==,11.43,-89.6,35734,t,2020-04-13 14:18:03.741,866100000,10,15,266,4/5,125000,1,1,999999,DJhX
5202,MTIwLDEwMA==,7.95,-35.7,35954,t,2020-04-13 14:18:04.032,866100000,7,9,46,4/5,125000,4,1,GGGGGG,QSCN
5203,MTM5LDEwMA==,9.87,-43.5,35853,t,2020-04-13 14:18:05.399,866100000,9,15,147,4/5,125000,3,1,333333,YjzN
5204,ODAsMTAw,10.78,-88.2,35960,t,2020-04-13 14:18:06.55,866100000,7,8,40,4/5,125000,1,1,666666,IWVD
5205,MTAwLDEwMA==,8.3,-72.9,35954,t,2020-04-13 14:18:07.984,866100000,7,9,46,4/5,125000,6,1,FFFFFF,FEwg
5206,MTE5LDEwMA==,8.68,-80.5,35954,t,2020-04-13 14:18:08.604,866100000,7,10,46,4/5,125000,5,1,111111,aIkj
5207,MTA3LDEwMA==,8.44,-37.4,35734,t,2020-04-13 14:18:09.228,866100000,10,15,266,4/5,125000,0,1,444444,6kza
5208,MTI0LDEwMA==,6.56,-101.5,34968,t,2020-04-13 14:18:09.847,866100000,12,15,1032,4/5,125000,0,1,777777,7CuJ
5209,ODgsMTAw,9.73,-99.4,35767,t,2020-04-13 14:18:09.906,866100000,10,15,233,4/5,125000,1,1,555555,R6RD
5210,ODYsMTAw,10.06,-71.4,35767,t,2020-04-13 14:18:09.964,866100000,10,15,233,4/5,125000,0,1,CCCCCC,vPjF
5211,NjQsMTAw,8.2,-64.3,35099,t,2020-04-13 14:18:10.482,866100000,12,15,901,4/5,125000,0,1,222222,fZnL
5212,MTQyLDEwMA==,7.47,-104.1,35918,t,2020-04-13 14:18:11.311,866100000,8,13,82,4/5,125000,3,1,000000,Er7t
5213,NTAsMTAw,9.13,-101.7,35960,t,2020-04-13 14:18:11.699,866900000,7,14,40,4/5,125000,2,1,888888,adE9
5214,MTI2LDEwMA==,7.38,-99,35954,t,2020-04-13 14:18:12.139,866100000,7,12,46,4/5,125000,3,1,444444,UDCe
5215,NzEsMTAw,9.21,-95.8,35960,t,2020-04-13 14:18:12.178,866100000,7,9,40,4/5,125000,3,1,222222,S3FF
5216,MTAwLDEwMA==,8.3,-45.4,35432,t,2020-04-13 14:18:12.455,866100000,11,14,568,4/5,125000,2,1,333333,J3Hf
5217,MTI0LDEwMA==,11.24,-35.3,35734,t,2020-04-13 14:18:13.065,866100000,10,15,266,4/5,125000,1,1,DDDDDD,vPjF
5218,MTMwLDEwMA==,9.91,-60.5,35734,t,2020-04-13 14:18:13.749,866100000,10,15,266,4/5,125000,1,1,999999,WK0T
5219,MTQ3LDEwMA==,9.74,-109.7,35954,t,2020-04-13 14:18:14.04,866900000,7,14,46,4/5,125000,3,1,GGGGGG,ezAw
5220,MTQ1LDEwMA==,8.81,-59.2,35853,t,2020-04-13 14:18:15.396,866100000,9,15,147,4/5,125000,4,1,333333,S3FF
5221,MTExLDEwMA==,11.32,-88.5,35853,t,2020-04-13 14:18:15.556,866100000,9,15,147,4/5,125000,2,1,EEEEEE,vPjF
5222,NzEsMTAw,6.71,-97.1,35960,t,2020-04-13 14:18:16.551,866100000,7,8,40,4/5,125000,4,1,666666,YO7G
5223,MTMyLDEwMA==,7.19,-52.9,35954,t,2020-04-13 14:18:17.994,866100000,7,9,46,4/5,125000,4,1,FFFFFF,nXKZ
5224,MTMyLDEwMA==,7.35,-107.9,35954,t,2020-04-13 14:18:18.611,866100000,7,10,46,4/5,125000,2,1,111111,aKMV
5225,NjMsMTAw,8.11,-85,35767,t,2020-04-13 14:18:19.235,866100000,10,15,233,4/5,125000,0,1,444444,gDrf
5226,NjUsMTAw,6.56,-51.9,35099,t,2020-04-13 14:18:19.856,866100000,12,15,901,4/5,125000,0,1,777777,X5DJ
