id,app_data,net_data,duty_cycle_remaining,sent,ack_required,delivered,send_time,ap_id,node_id
1739,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",3008,t,f,t,2020-04-11 00:25:48.221,555555,N4Sg
1740,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:26:05.224,777777,Z6qy
1741,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:26:09.005,555555,V1em
1742,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:26:21.202,666666,iJS0
1743,"","[{""sf"":11,""power"":13,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:26:31.031,444444,hkRB
1744,"","[{""sf"":11,""power"":13,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:27:04.512,111111,aiTX
1745,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:27:20.994,000000,p5Ni
1746,"","[{""sf"":10,""power"":14,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:27:24.986,222222,J12C
1747,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:27:29.659,555555,vOyL
1748,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:27:36.152,222222,hdtP
1749,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:27:39.527,999999,yW3T
1750,"",[],3207,t,f,t,2020-04-11 00:27:41.78,000000,QOVK
1751,"","[{""sf"":9,""power"":14,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:27:41.904,666666,z1Y5
1752,"","[{""sf"":10,""power"":14,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:27:50.483,555555,wu0x
1753,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:27:59.984,333333,AwvM
1754,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:28:01.146,555555,4QkP
1755,"","[{""sf"":10,""power"":14,""type"":""NORMAL""}]",3008,t,f,t,2020-04-11 00:28:30.677,888888,7OIr
1756,"","[{""sf"":10,""power"":14,""type"":""NORMAL""}]",3008,t,f,t,2020-04-11 00:28:45.271,111111,VB5G
1757,"","[{""sf"":10,""power"":13,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:28:46.126,777777,wu0x
1758,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:29:26.73,777777,HXoE
1759,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:29:36.272,111111,uwOt
1760,"",[],3207,t,f,t,2020-04-11 00:29:37.634,222222,DOjN
1761,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:29:40.654,333333,89Wp
1762,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:29:48.014,777777,oDOC
1763,"","[{""sf"":10,""power"":14,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:29:49.707,111111,DOjN
1764,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:29:50.371,222222,N5O8
1765,"",[],3028,t,f,t,2020-04-11 00:29:59.595,777777,Azpd
1766,"","[{""sf"":10,""power"":14,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:30:00.798,111111,N5O8
1767,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:30:05.843,000000,vYiR
1768,"",[],3207,t,f,t,2020-04-11 00:30:11.452,333333,5NjV
1769,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",3008,t,f,t,2020-04-11 00:30:22.661,666666,Xlvk
1770,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",3008,t,f,t,2020-04-11 00:30:30.229,777777,j8oC
1771,"","[{""sf"":10,""power"":13,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:30:31.394,888888,aiTX
1772,"","[{""sf"":10,""power"":14,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:30:43.552,666666,fOGR
1773,"","[{""sf"":10,""power"":14,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:30:50.518,999999,Z9Sf
1774,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",3008,t,f,t,2020-04-11 00:31:11.117,999999,R7wr
1775,"","[{""sf"":9,""power"":14,""type"":""NORMAL""}]",3008,t,f,t,2020-04-11 00:31:12.107,444444,uwOt
1776,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:31:12.128,555555,UALX
1777,"","[{""sf"":10,""power"":14,""type"":""NORMAL""}]",3008,t,f,t,2020-04-11 00:31:16.926,000000,VLFo
1778,"","[{""sf"":8,""power"":14,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:31:27.698,000000,MD8D
1779,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:31:41.463,111111,Xep2
1780,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:31:42.143,333333,HRvA
1781,"","[{""sf"":9,""power"":13,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:31:52.906,555555,uwOt
1782,"","[{""sf"":12,""power"":11,""type"":""NORMAL""}]",3008,t,f,t,2020-04-11 00:32:02.108,111111,jOGJ
1783,"","[{""sf"":10,""power"":14,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:32:02.122,888888,Mzh1
1784,"","[{""sf"":9,""power"":14,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:32:03.643,555555,DOjN
1785,"","[{""sf"":9,""power"":14,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:32:12.729,888888,VB5G
1786,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:32:12.97,444444,9yeK
1787,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",3008,t,f,t,2020-04-11 00:32:32.802,111111,Jmcs
1788,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:32:33.564,444444,qOYa
1789,"","[{""sf"":9,""power"":14,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:32:54.307,666666,sznX
1790,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:33:21.864,999999,Lc4v
1791,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",3008,t,f,t,2020-04-11 00:33:31.378,222222,JXTO
1792,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",3008,t,f,t,2020-04-11 00:33:42.236,222222,Vx1n
1793,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",3008,t,f,t,2020-04-11 00:33:43.675,111111,JXTO
1794,"","[{""sf"":10,""power"":14,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:33:54.444,111111,Vx1n
1795,"","[{""sf"":10,""power"":14,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:34:04.459,444444,Jmcs
1796,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:34:18.588,000000,TKdZ
1797,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:34:21.066,777777,ch6M
1798,"",[],3028,t,f,t,2020-04-11 00:34:29.238,000000,4lFx
1799,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:34:33.052,222222,nl95
1800,"","[{""sf"":10,""power"":14,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:34:35.275,444444,eaFM
1801,"",[],3207,t,f,t,2020-04-11 00:34:42.967,333333,xZKq
1802,"",[],3207,t,f,t,2020-04-11 00:35:00.063,000000,mwZ1
1803,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:35:04.353,888888,Xep2
1804,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:35:04.467,555555,Zbcc
1805,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",3008,t,f,t,2020-04-11 00:35:15.23,666666,bN8D
1806,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",3008,t,f,t,2020-04-11 00:35:16.074,444444,JXTO
1807,"","[{""sf"":11,""power"":11,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:35:25.747,888888,jOGJ
1808,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:35:38.435,333333,FR2S
1809,"","[{""sf"":10,""power"":13,""type"":""NORMAL""}]",3008,t,f,t,2020-04-11 00:35:41.943,777777,Jmcs
1810,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",3008,t,f,t,2020-04-11 00:35:42.686,999999,Bpif
1811,"",[],3207,t,f,t,2020-04-11 00:35:44.011,222222,UZ5h
1812,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:35:45.284,111111,ag9q
1813,"","[{""sf"":8,""power"":14,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:35:53.431,999999,EV8i
1814,"","[{""sf"":10,""power"":14,""type"":""NORMAL""}]",3008,t,f,t,2020-04-11 00:35:55.915,666666,dnUP
1815,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:36:09.187,333333,OIex
1816,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:36:14.815,222222,xoZa
1817,"","[{""sf"":12,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:36:45.448,222222,SBCe
1818,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:36:49.874,333333,SlaV
1819,"","[{""sf"":10,""power"":14,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:36:56.595,666666,ojYf
1820,"","[{""sf"":10,""power"":14,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:36:56.913,444444,0G9J
1821,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",3008,t,f,t,2020-04-11 00:37:07.25,666666,lk9f
1822,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:37:10.965,000000,feo6
1823,"",[],3028,t,f,t,2020-04-11 00:37:14.798,999999,xKgy
1824,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",3008,t,f,t,2020-04-11 00:37:20.555,333333,2Vay
1825,"","[{""sf"":10,""power"":14,""type"":""NORMAL""}]",3008,t,f,t,2020-04-11 00:37:21.788,000000,8LnF
1826,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:37:26.099,111111,0TsX
1827,"",[],3207,t,f,t,2020-04-11 00:37:31.163,333333,fIYX
1828,"","[{""sf"":9,""power"":14,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:37:35.3,555555,0G9J
1829,"","[{""sf"":9,""power"":14,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:37:37.856,666666,J12C
1830,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:37:51.997,333333,6Chv
1831,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",3008,t,f,t,2020-04-11 00:37:57.834,444444,xoZa
1832,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:38:02.667,333333,CvhW
1833,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:38:17.521,111111,VOeM
1834,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:38:38.687,444444,Dx87
1835,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:38:43.004,777777,OvKI
1836,"","[{""sf"":8,""power"":14,""type"":""NORMAL""}]",3008,t,f,t,2020-04-11 00:38:46.741,888888,0G9J
1837,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:38:48.753,111111,7gfV
1838,"","[{""sf"":10,""power"":13,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:38:53.334,000000,1cZ7
1839,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:38:53.352,333333,FSEV
1840,"",[],3028,t,f,t,2020-04-11 00:38:56.255,222222,MfcL
1841,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:38:59.5,111111,BOIv
1842,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",3008,t,f,t,2020-04-11 00:39:05.517,999999,tXhC
1843,"",[],3028,t,f,t,2020-04-11 00:39:10.128,111111,MfcL
1844,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:39:13.953,000000,Mly9
1845,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:39:16.088,555555,Dx87
1846,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:39:16.184,999999,rMIT
1847,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",3008,t,f,t,2020-04-11 00:39:17.075,222222,ld8O
1848,"","[{""sf"":12,""power"":14,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:39:37.782,222222,uBSj
1849,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:39:40.966,111111,0mBe
1850,"",[],3207,t,f,t,2020-04-11 00:39:51.804,111111,uBSj
1851,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:39:59.483,444444,dOEH
1852,"",[],3207,t,f,t,2020-04-11 00:40:03.993,333333,oGk1
1853,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:40:12.595,111111,8YL9
1854,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:40:17.16,999999,12cs
1855,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:40:38.421,222222,MjgA
1856,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:40:44.867,333333,5ITv
1857,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:40:47.714,888888,0TsX
1858,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",3008,t,f,t,2020-04-11 00:41:10.123,222222,wpze
1859,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:41:10.876,999999,M0Ca
1860,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:41:12.217,777777,xExX
1861,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:41:17.006,555555,MfcL
1862,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:41:23.311,111111,Mcg8
1863,"","[{""sf"":10,""power"":14,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:41:32.975,777777,VOeM
1864,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:41:35.663,333333,YAUr
1865,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",3008,t,f,t,2020-04-11 00:41:43.833,777777,dOEH
1866,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:41:44.858,000000,TAoW
1867,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",3008,t,f,t,2020-04-11 00:41:58.365,888888,O6tf
1868,"","[{""sf"":10,""power"":14,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:42:04.441,777777,7gfV
1869,"",[],3028,t,f,t,2020-04-11 00:42:15.324,777777,BOIv
1870,"","[{""sf"":10,""power"":14,""type"":""NORMAL""}]",3008,t,f,t,2020-04-11 00:42:17.828,555555,8YL9
1871,"","[{""sf"":12,""power"":14,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:42:35.926,777777,wfuN
1872,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:42:36.47,333333,vggs
1873,"",[],3207,t,f,t,2020-04-11 00:42:48.964,666666,ipYn
1874,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:42:56.536,777777,0mBe
1875,"","[{""sf"":10,""power"":14,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:42:57.257,333333,O397
1876,"",[],3028,t,f,t,2020-04-11 00:43:05.754,000000,siTT
1877,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:43:07.185,777777,uBSj
1878,"","[{""sf"":9,""power"":14,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:43:27.972,777777,8YL9
1879,"","[{""sf"":10,""power"":14,""type"":""NORMAL""}]",3008,t,f,t,2020-04-11 00:43:31.047,222222,Ucfu
1880,"","[{""sf"":8,""power"":13,""type"":""NORMAL""}]",3008,t,f,t,2020-04-11 00:43:36.536,000000,iw48
1881,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:43:41.812,222222,qYlC
1882,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:43:48.669,777777,ydoi
1883,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:43:58.085,333333,Ga8f
1884,"","[{""sf"":10,""power"":14,""type"":""NORMAL""}]",3008,t,f,t,2020-04-11 00:43:59.264,777777,RVYZ
1885,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",3008,t,f,t,2020-04-11 00:43:59.824,666666,wuEp
1886,"",[],3028,t,f,t,2020-04-11 00:44:07.397,000000,4ESx
1887,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:44:14.059,111111,11iU
1888,"","[{""sf"":10,""power"":14,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:44:19.282,888888,hpTx
1889,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:44:22.558,222222,6Mzq
1890,"","[{""sf"":10,""power"":14,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:44:44.887,111111,pTYE
1891,"","[{""sf"":10,""power"":14,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:44:48.165,000000,JIri
1892,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:44:48.669,555555,VfN3
1893,"",[],3207,t,f,t,2020-04-11 00:44:48.786,333333,mtIy
1894,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",3008,t,f,t,2020-04-11 00:44:51.859,999999,Ny2C
1895,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:44:59.521,555555,wuEp
1896,"","[{""sf"":9,""power"":14,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:45:10.48,444444,Ucfu
1897,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:45:13.454,222222,JmpM
1898,"","[{""sf"":10,""power"":14,""type"":""NORMAL""}]",3008,t,f,t,2020-04-11 00:45:19.497,333333,KxJQ
1899,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:45:25.744,111111,JmpM
1900,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:45:30.078,333333,TKdZ
1901,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:45:31.26,444444,hpZi
1902,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:45:36.388,111111,gOZ5
1903,"","[{""sf"":10,""power"":14,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:45:50.466,777777,j67J
1904,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:46:08.846,000000,fLAI
1905,"","[{""sf"":8,""power"":14,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:46:10.589,666666,BrIj
1906,"",[],3207,t,f,t,2020-04-11 00:46:11.199,777777,wuEp
1907,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:46:20.18,555555,11iU
1908,"",[],3207,t,f,t,2020-04-11 00:46:22.063,444444,8gQO
1909,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:46:30.046,888888,Qdyg
1910,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:46:41.685,666666,zWMQ
1911,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:46:45.222,222222,6siv
1912,"","[{""sf"":9,""power"":14,""type"":""NORMAL""}]",3008,t,f,t,2020-04-11 00:46:50.75,333333,kcYW
1913,"","[{""sf"":10,""power"":13,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:46:50.796,555555,pTYE
1914,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:46:50.84,888888,xKgy
1915,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:47:12.34,666666,meQy
1916,"",[],3207,t,f,t,2020-04-11 00:47:22.778,999999,wyXp
1917,"",[],3028,t,f,t,2020-04-11 00:47:26.062,222222,rNKn
1918,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",3008,t,f,t,2020-04-11 00:47:32.113,777777,11iU
1919,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:47:32.93,666666,xVyx
1920,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:47:36.817,222222,RWdX
1921,"","[{""sf"":10,""power"":14,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:47:53.509,999999,zOpK
1922,"","[{""sf"":9,""power"":13,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:48:03.04,777777,pTYE
1923,"","[{""sf"":10,""power"":14,""type"":""NORMAL""}]",3008,t,f,t,2020-04-11 00:48:03.721,666666,0mBe
1924,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:48:12.999,444444,yOia
1925,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:48:13.694,777777,8gQO
1926,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:48:14.366,999999,qBTP
1927,"","[{""sf"":10,""power"":14,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:48:17.437,222222,A6Z6
1928,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:48:21.684,555555,6q9i
1929,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",3008,t,f,t,2020-04-11 00:48:23.816,444444,6siv
1930,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",3008,t,f,t,2020-04-11 00:48:38.236,222222,wLtQ
1931,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:48:49.828,000000,z8RG
1932,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:48:52.487,555555,yOia
1933,"","[{""sf"":9,""power"":14,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:49:01.627,333333,0WFb
1934,"",[],3028,t,f,t,2020-04-11 00:49:44.405,777777,2wuB
1935,"","[{""sf"":10,""power"":11,""type"":""NORMAL""}]",3008,t,f,t,2020-04-11 00:49:44.496,666666,jOGJ
1936,"","[{""sf"":10,""power"":14,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:49:49.121,222222,vwAU
1937,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:49:52.497,333333,RnDP
1938,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:49:59.885,222222,HwpG
1939,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:50:03.325,555555,JjYm
1940,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:50:07.349,111111,HwpG
1941,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:50:10.524,222222,oRjZ
1942,"",[],3028,t,f,t,2020-04-11 00:50:43.999,555555,tYRO
1943,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:50:55.164,999999,nl95
1944,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:50:55.247,777777,rNKn
1945,"",[],3028,t,f,t,2020-04-11 00:51:03.255,333333,fLAI
1946,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",3008,t,f,t,2020-04-11 00:51:08.173,111111,7dR7
1947,"",[],3028,t,f,t,2020-04-11 00:51:10.975,000000,r7Ar
1948,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",3008,t,f,t,2020-04-11 00:51:11.767,888888,JjYm
1949,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",3008,t,f,t,2020-04-11 00:51:14.639,444444,eBHH
1950,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:51:14.691,555555,ZG4l
1951,"","[{""sf"":9,""power"":14,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:51:25.293,444444,vwAU
1952,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",3008,t,f,t,2020-04-11 00:51:31.211,222222,MMPs
1953,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:51:32.436,888888,dHjj
1954,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",3008,t,f,t,2020-04-11 00:51:36.032,777777,dHjj
1955,"","[{""sf"":10,""power"":14,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:51:38.977,111111,MMPs
1956,"","[{""sf"":7,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:51:41.801,222222,Ru1A
1957,"","[{""sf"":11,""power"":13,""type"":""NORMAL""}]",3187,t,f,t,2020-04-11 00:51:46.066,444444,oRjZ
1958,"",[],3207,t,f,t,2020-04-11 00:51:55.385,555555,eBHH
1959,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",3008,t,f,t,2020-04-11 00:51:56.811,777777,tYRO
1960,"",[],3028,t,f,t,2020-04-11 00:51:56.825,444444,cSVS
1961,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",3008,t,f,t,2020-04-11 00:52:04.814,333333,K9cb
